turn_index,timestamp,sender,text,joy,warmth,sadness,anger,anxiety,surprise,neutral
109,2026-05-19T02:47:29,Эвелина,дева Мария тоже,0.12775220063305667,0.006939154707595552,0.0031218227610687547,0.01813331148022224,0.000951351306148384,0.031106590559308218,0.8119955685526002
110,2026-05-19T02:47:32,Миша,нет,0.023863201314218718,0.0038130733497235424,0.03128983564183409,0.3919016946443533,0.003145685912391818,0.029788789723952297,0.5161977194135262
111,2026-05-19T02:47:33,Эвелина,да,0.29878638996126333,0.006969097271262861,0.0029447395205878914,0.015093736963269096,0.0008046350008220113,0.01707147372912543,0.6583299275536693
112,2026-05-19T02:47:36,Эвелина,у нее муж был,0.026254277588193334,0.003245517741121406,0.010244519632069096,0.030908439364844078,0.0017979482338632813,0.02949668019756694,0.8980526172423419
113,2026-05-19T02:47:36,Миша,она парадокси,0.03759053115749776,0.002135665311347575,0.016429836380669836,0.11951310746949086,0.01005221997313847,0.14459938842216408,0.6696792512856915
114,2026-05-19T02:47:41,Миша,пхпх,0.012880714750303992,0.0034724353709675105,0.006797609635013663,0.02932715147572164,0.0023232567179164473,0.008756399889533062,0.9364424321605438
115,2026-05-19T02:47:59,Эвелина,естественно она целовалась,0.2787663571561802,0.014557729508674445,0.002988424716510801,0.01807914790711711,0.0015482850552281991,0.01604726789361065,0.6680127877626786
116,2026-05-19T02:48:54,Миша,(,0.012019610597176048,0.006993911029779563,0.40612717600815895,0.044384084897470893,0.018154504968941172,0.035917555586981925,0.4764031569114913
117,2026-05-19T02:49:01,Миша,нет чел,0.021223020836464965,0.002895263155329689,0.026800650597852083,0.273638281978678,0.003283230936029481,0.021850641738911745,0.650308910756734
118,2026-05-19T02:49:03,Миша,ты бредишь,0.061680892198731754,0.002686012752595495,0.025919118339889278,0.7517369405375727,0.006583949850750086,0.023324402397219262,0.12806868392324147
119,2026-05-19T02:49:09,Миша,пытаешься прикрыться,0.01481829256324083,0.05746658550521435,0.011589323863996234,0.1006434243437833,0.023740813766460606,0.009254051038374136,0.7824875089189306
120,2026-05-19T02:49:16,Миша,давай не болей пж,0.02598280031450795,0.01909870083973366,0.03978094690381663,0.3587179263110301,0.006771042497669203,0.009112582823904562,0.5405360003093379
121,2026-05-19T02:49:29,Эвелина,постараюсь,0.8520672601583061,0.0750794819054737,0.0031565365510202873,0.003518983666159112,0.0014679230213045147,0.00316315977025606,0.06154665492748007
122,2026-05-19T02:51:32,Миша,навайбкодь скрипт который за тебя раз в день будет заходить прожимать,0.07340687169505977,0.026836554564090457,0.03140405105439047,0.22769543115509328,0.010538786031591516,0.013395589573635744,0.6167227159261388
123,2026-05-19T02:51:39,Миша,а если типа не прожалось,0.02168496122141567,0.002883509449799858,0.028510518158889286,0.1262063506981723,0.003773354130291039,0.027383715003009606,0.7895575913384222
124,2026-05-19T02:51:42,Миша,пистаь тебе в тг ботом,0.0340055808764485,0.024685976781745188,0.01611841267684159,0.2866031255754571,0.0033768436358970404,0.010803910650701134,0.6244061498029095
125,2026-05-19T02:51:44,Эвелина,та я знаю),0.6794045125255442,0.009231701009146663,0.0051951990896825975,0.006103491379339829,0.001923831244786826,0.12628896927368363,0.17185229547781627
126,2026-05-19T02:51:46,Миша,что алярм ошибка,0.025965567052617128,0.0026497501705394946,0.06905183023204305,0.2096827320042055,0.010363777441893377,0.1538819288115273,0.5284044142871741
127,2026-05-19T02:51:52,Миша,норм тема,0.10072704841207325,0.003991632211606243,0.0028609815172002022,0.04245615993660909,0.001319768589550154,0.03442481350271028,0.8142195958302508
128,2026-05-19T02:51:53,Эвелина,так и хочу сделать потом,0.09274269949740249,0.05158669960476155,0.004009443306566485,0.022666706303416755,0.0017766787236334662,0.024278573210921146,0.802939199353298
129,2026-05-19T02:52:00,Миша,че знаешь,0.09669025636795844,0.008149906732354566,0.004428517516008412,0.020870903303786888,0.0015684137757938906,0.319802509926173,0.5484894923779248
130,2026-05-19T02:52:04,Миша,я от всего сердца,0.13763133090481955,0.1521854981869574,0.3068500453367719,0.020459065977004122,0.014858122652225553,0.012951430808854823,0.3550645061333667
131,2026-05-19T02:52:05,Миша,подумал,0.05119793086753774,0.004760608920200653,0.002266160511880953,0.01537410080067928,0.004121128769051483,0.16444058634342287,0.7578394837872271
132,2026-05-19T02:52:07,Миша,предложил,0.029631261870193756,0.004627158226755447,0.0031369350836004204,0.01257214874075022,0.001849740521156679,0.017250758291948137,0.9309319972655954
133,2026-05-19T02:52:09,Эвелина,ой,0.11731860537201576,0.0023033879194512626,0.010638173961815134,0.04028978986281832,0.002887692240750871,0.1366723899040407,0.6898899607391079
134,2026-05-19T02:52:11,Миша,а она все знает уже,0.13840345118531983,0.0067596273756457,0.005800032845372838,0.009195738448179445,0.00148431541723703,0.10684896995433692,0.7315078647739083
135,2026-05-19T02:52:13,Миша,пиздец,0.02058705097540653,0.0016053006108163969,0.04255955460850912,0.820014142413773,0.011847830272137047,0.017439820978841104,0.0859463001405169
136,2026-05-19T02:52:15,Миша,сори сори,0.011841663803136893,0.002685076053635374,0.013887183203284362,0.06300181713238763,0.004802078711463696,0.012485019237981123,0.8912971618581108
137,2026-05-19T02:52:15,Эвелина,дшфуквдфукрплое,0.028004829616694423,0.0020423220524478547,0.009750719358632002,0.041534589136890544,0.0042578740290519935,0.010166274472236603,0.9042433913340466
138,2026-05-19T02:52:18,Эвелина,СОРИ,0.011397762058528464,0.003480467130366934,0.010321474947663483,0.0573883481029538,0.0032649165976186803,0.011218788373066379,0.9029282427898023
139,2026-05-19T02:52:20,Миша,загптшила уже все,0.027734656097120773,0.0035183176154759974,0.23618568137417684,0.09804744549851437,0.02575748158192494,0.018959599037254023,0.589796818795533
140,2026-05-19T02:52:22,Миша,понятно,0.29020891609778204,0.010242259860176166,0.005303630148472455,0.013561352795426525,0.0014150699855659092,0.19609454819787317,0.48317422291470374
141,2026-05-19T02:52:23,Эвелина,не,0.01607890987358936,0.003725141406060428,0.031648166121960204,0.42952147959391673,0.003993247389469595,0.028889377063903415,0.4861436785511003
142,2026-05-19T02:52:29,Эвелина,ну это 1я идея,0.3091316821378777,0.003073825780102805,0.0031176397037337208,0.06005594508153343,0.0016774922357390585,0.05612684158503755,0.5668165734759758
143,2026-05-19T02:52:40,Миша,а типа у меня еще и идеи банальные,0.13862468786364293,0.002871013596024809,0.023610301728239576,0.46227587842556367,0.006972083678660101,0.05065296108841769,0.31499307361945106
144,2026-05-19T02:52:41,Миша,пон,0.02127244772754616,0.0023733781860640025,0.006278208496281587,0.03949764060155743,0.0015655328275755915,0.01551341482507278,0.9134993773359025
145,2026-05-19T02:52:44,Миша,все ясно,0.38767978496598043,0.0061595408647316,0.005768591547213456,0.016562261716771352,0.0015175590975325048,0.10503133601588695,0.47728092579188364
146,2026-05-19T02:52:47,Эвелина,😭😭😭😭😭😭😭,0.039711069864762485,0.019349779545706745,0.8719724984568062,0.01715859215895571,0.018421404455697774,0.005201831363268398,0.02818482415480262
147,2026-05-19T02:52:51,Миша,вот у девы марии наверное был нормальный муж,0.30031079246179454,0.00575957228930612,0.0062493836128767015,0.03563098810659491,0.0009906055559412584,0.03915499423263043,0.6119036637408559
148,2026-05-19T02:53:03,Миша,который вместо поцелувков чет полезное делал,0.5849057399019532,0.08892344631965685,0.0031331275185469674,0.018543869268989942,0.0008901902367447987,0.008947097382253296,0.2946565293718548
149,2026-05-19T02:53:07,Миша,хорошие идеи предлагал,0.8540279547903101,0.02056280712802104,0.0022522712869200963,0.005968591631667262,0.0005436106868816057,0.00486291429299118,0.11178185018320867
150,2026-05-19T02:53:08,Миша,и тд,0.015547177671590594,0.004494210783287213,0.005683964396688385,0.05720613687462082,0.001969079927198311,0.025454976886861415,0.8896444534597532
151,2026-05-19T02:53:13,Эвелина,иосиф да,0.13390172144993553,0.0051702117097621935,0.002813303437224565,0.014542207702754282,0.0007961311979775026,0.010373659721276685,0.8324027647810693
152,2026-05-19T02:53:16,Миша,сори что not enough,0.02282996913837363,0.004248499010034487,0.07350973296063858,0.29827423196889735,0.004616370752113622,0.028255265615545366,0.5682659305543969
153,2026-05-19T02:53:20,Миша,виссарионович?,0.011428462130140206,0.0034861983438121066,0.00589854394181205,0.026705666487517373,0.004825565263814774,0.5180844010021455,0.429571162830758
154,2026-05-19T02:53:30,Эвелина,вряд ли,0.021534527910631665,0.0024282301482481373,0.04890475468459786,0.26904021966509156,0.005666342075162419,0.11040621687134472,0.5420197086449235
155,2026-05-19T02:53:34,Эвелина,блин прикольно,0.8901706436486864,0.003511667058764734,0.014121858488348476,0.043665857168519055,0.0024290857200199765,0.005952450460939786,0.04014843745472182
156,2026-05-19T02:53:42,Эвелина,сталина звали как мужа девы марии,0.03932313642392091,0.006176912930126898,0.0074420471012354395,0.03070767009706174,0.0013869297435199954,0.06498812403758118,0.8499751796665538
157,2026-05-19T02:53:59,Миша,а его жену как,0.032492810326339584,0.004600097182204753,0.010178859963248538,0.0761191131603741,0.0016696546250604832,0.04547933063963523,0.8294601341031373
158,2026-05-19T02:54:08,Миша,надя,0.05739359503074058,0.005108633580848798,0.006679255966873331,0.0636303824036848,0.0019739606810910285,0.012280507416605345,0.8529336649201562
159,2026-05-19T02:54:09,Миша,(,0.012019610597176048,0.006993911029779563,0.40612717600815895,0.044384084897470893,0.018154504968941172,0.035917555586981925,0.4764031569114913
160,2026-05-19T02:54:19,Эвелина,ой там интересная такая была тян,0.8680035700824185,0.0029134908443858203,0.005219295961018222,0.010405298331315236,0.0030852133836103577,0.07426760241574293,0.036105528981508844
161,2026-05-19T02:54:25,Миша,жопа вся в помаде,0.04748593313289953,0.13246402744150493,0.16962465417005848,0.11077415816426969,0.022736730897253424,0.005258547108235112,0.5116559490857788
162,2026-05-19T02:54:29,Миша,потом(,0.009385397830682306,0.009622267401262631,0.42500377061345895,0.051738286117805274,0.02012604048102081,0.049272534878800775,0.4348517026769694
163,2026-05-19T02:54:33,Миша,расскажешь пж,0.028810943942042016,0.003741030029207392,0.005736269101440005,0.03057154754474981,0.002374322774507039,0.18291936386076157,0.7458465227472921
164,2026-05-19T02:54:39,Эвелина,аллилуева,0.016903373622170627,0.0019736777167004443,0.007095978336758389,0.042904833581013664,0.002467121915264936,0.01315984774566949,0.9154951670824224
165,2026-05-19T02:54:39,Миша,мне интересно,0.5046544964953996,0.027063186659239347,0.0035667643314330976,0.007271786890885875,0.008581295959211251,0.4135545835215983,0.03530788614223234
166,2026-05-19T02:54:40,Эвелина,прикинь,0.009047274624454787,0.008143212644249229,0.011050927893824669,0.033354333132872796,0.003318668409861685,0.017559706742614097,0.9175258765521228
167,2026-05-19T02:54:45,Эвелина,вххаха,0.6049026714559192,0.004802813228277061,0.01225939363841916,0.010121428758091093,0.002908489157398603,0.013658121867200413,0.3513470818946943
168,2026-05-19T02:54:52,Миша,"нет, сталина",0.04424973440760687,0.002742452089085654,0.03695637827905992,0.3940151536065309,0.0029342131989397438,0.030979634910353177,0.4881224335084238
169,2026-05-19T02:54:57,Миша,у нее папа был,0.035980178673494616,0.00472094380012634,0.007576042043706993,0.016532673585269653,0.002166092836518573,0.03116630399389901,0.9018577650669848
170,2026-05-19T02:54:59,Миша,сталь,0.02619390659801266,0.0022910206412860823,0.005432722720854343,0.024612652503931173,0.002110857354140843,0.012029692293341563,0.9273291478884332
171,2026-05-19T02:55:49,Эвелина,типа хвала господу,0.5095239057010659,0.19366343060275418,0.007295545317477408,0.0233156820970142,0.0010106741943045974,0.009728092862084717,0.2554626692252991
172,2026-05-19T02:55:57,Эвелина,"не, мы в какойто рил матрице живем",0.10947298019784103,0.00260702912860611,0.033745243830687256,0.2519630215408056,0.0023586925304251655,0.08668671682626551,0.5131663159453693
173,2026-05-19T02:56:38,Миша,угу,0.03053375113931239,0.002457931291820441,0.0054256526688388085,0.11515880325976606,0.002388199172245557,0.030299840859814898,0.8137358216082018
174,2026-05-19T02:56:43,Миша,лан все,0.11077844729038112,0.00433302428464957,0.01468097203417191,0.11158768325241826,0.0019907086843197774,0.0069856778403359,0.7496434866137235
175,2026-05-19T02:56:44,Миша,пора,0.044266989588643245,0.0028629088487411663,0.010870807752996751,0.029592180024583047,0.0020787147652265698,0.06867500774415124,0.841653391275658
176,2026-05-19T02:56:48,Эвелина,ты спать?,0.011631790133745485,0.014289839065877302,0.011399751702043062,0.02565109190554332,0.00915734843334593,0.4616212976987071,0.4662488810607378
177,2026-05-19T02:56:53,Миша,еще надо 2 часа поспать успеть,0.0583195914194537,0.010189263189047143,0.04520655221158365,0.040173324865046926,0.008511093854007024,0.024991927780757713,0.8126082466801039
178,2026-05-19T02:56:53,Миша,не,0.01607890987358936,0.003725141406060428,0.031648166121960204,0.42952147959391673,0.003993247389469595,0.028889377063903415,0.4861436785511003
179,2026-05-19T02:56:56,Миша,билеты читать,0.04945748527122315,0.009668154260742122,0.0033891535054649626,0.012253350491644343,0.0014716924484026003,0.01583910849742359,0.9079210555250992
180,2026-05-19T02:56:58,Эвелина,угу,0.03053375113931239,0.002457931291820441,0.0054256526688388085,0.11515880325976606,0.002388199172245557,0.030299840859814898,0.8137358216082018
181,2026-05-19T02:57:00,Эвелина,давай,0.04830532698448727,0.009953853364012175,0.0023413160772702054,0.02572351714170124,0.0016142863751383034,0.010258481204761107,0.9018032188526296
